Date,Close
7/22/2014,511.92
7/23/2014,507.72
7/24/2014,514.82
7/25/2014,514.57
7/28/2014,513.22
7/29/2014,510.04
7/30/2014,521.84
7/31/2014,517.03
8/1/2014,514.41
8/4/2014,519.49
8/5/2014,518.07
8/6/2014,519.6
8/7/2014,517.26
8/8/2014,525.99
8/11/2014,525.47
8/12/2014,524.58
8/13/2014,524.03
8/14/2014,530.67
8/15/2014,529.03
8/18/2014,533.9
8/19/2014,536.84
8/20/2014,537.96
8/21/2014,537.78
8/22/2014,537.46
8/25/2014,540.93
8/26/2014,535.95
8/27/2014,538.48
8/28/2014,538.77
8/29/2014,538.84
9/2/2014,536.56
9/3/2014,537.13
9/4/2014,534.97
9/5/2014,538.04
9/8/2014,536
9/9/2014,528.13
9/10/2014,527.36
9/11/2014,530.33
9/12/2014,530
9/15/2014,530.57
9/16/2014,540.85
9/17/2014,536.72
9/18/2014,532.31
9/19/2014,526.44
9/22/2014,505.38
9/23/2014,507.79
9/24/2014,508.63
9/25/2014,504.62
9/26/2014,508.38
9/29/2014,507.84
9/30/2014,509.66
10/1/2014,508.01
10/2/2014,513.3
10/3/2014,518.11
10/6/2014,512.94
10/7/2014,511.72
10/8/2014,517.8
10/9/2014,508.32
10/10/2014,509.1
10/13/2014,501.78
10/14/2014,506.35
10/15/2014,505.99
10/16/2014,504.58
10/17/2014,507.59
10/20/2014,517.03
10/21/2014,526.94
10/22/2014,521.94
10/23/2014,531.57
10/24/2014,536.05
10/27/2014,539.57
10/28/2014,549.72
10/29/2014,550.04
10/30/2014,551.46
10/31/2014,553.52
11/3/2014,552.18
11/4/2014,554.36
11/5/2014,559.15
11/6/2014,566.05
11/7/2014,562.23
11/10/2014,566.39
11/11/2014,570.87
11/12/2014,568.8
11/13/2014,573.72
11/14/2014,567.11
11/17/2014,568.06
11/18/2014,568.59
11/19/2014,568.51
11/20/2014,567.5
11/21/2014,569.21
11/24/2014,571.38
11/25/2014,568.98
11/26/2014,568.55
11/28/2014,577.71
12/1/2014,575.72
12/2/2014,585.49
12/3/2014,590.55
12/4/2014,588.07
12/5/2014,587.95
12/8/2014,581.05
12/9/2014,605.81
12/10/2014,598.37
12/11/2014,602.39
12/12/2014,604.73
12/15/2014,605.84
12/16/2014,597.93
12/17/2014,602.46
12/18/2014,615.48
12/19/2014,618.6
12/22/2014,616.64
12/23/2014,621.3
12/24/2014,617.43
12/26/2014,618.76
12/29/2014,624.49
12/30/2014,622.45
12/31/2014,619.11
1/2/2015,616.79
1/5/2015,608.49
1/6/2015,607.82
1/7/2015,607.24
1/8/2015,606
1/9/2015,606.02
1/12/2015,597.36
1/13/2015,588.95
1/14/2015,582.78
1/15/2015,575.28
1/16/2015,580.85
1/20/2015,584.33
1/21/2015,586.06
1/22/2015,600.1
1/23/2015,604
1/26/2015,612.14
1/27/2015,608.59
1/28/2015,610.57
1/29/2015,611.13
1/30/2015,596.96
2/2/2015,593.75
2/3/2015,607.84
2/4/2015,601.63
2/5/2015,614.88
2/6/2015,611.34
2/9/2015,613.05
2/10/2015,616.66
2/11/2015,620.51
2/12/2015,617.51
2/13/2015,618.5
2/17/2015,615.15
2/18/2015,617.92
2/19/2015,618.34
2/20/2015,623.31
2/23/2015,636.77
2/24/2015,637.79
2/25/2015,637.12
2/26/2015,644.97
2/27/2015,642.68
3/2/2015,649.53
3/3/2015,651.9
3/4/2015,652.48
3/5/2015,650.97
3/6/2015,645.2
3/9/2015,650.89
3/10/2015,643.05
3/11/2015,643.81
3/12/2015,652.76
3/13/2015,654.66
3/16/2015,665.41
3/17/2015,662.18
3/18/2015,667.42
3/19/2015,667.39
3/20/2015,662.43
3/23/2015,671.27
3/24/2015,667.45
3/25/2015,660.72
3/26/2015,662.04
3/27/2015,681.34
3/30/2015,689.38
3/31/2015,682.16
4/1/2015,692.93
4/2/2015,689.11
4/6/2015,695.45
4/7/2015,693.11
4/8/2015,698.24
4/9/2015,695.77
4/10/2015,701.73
4/13/2015,699.05
4/14/2015,695.81
4/15/2015,694.17
4/16/2015,692.4
4/17/2015,683.43
4/20/2015,689.36
4/21/2015,690.73
4/22/2015,693.41
4/23/2015,702.33
4/24/2015,702
4/27/2015,692.38
4/28/2015,693.05
4/29/2015,682.39
4/30/2015,672.66
5/1/2015,679.25
5/4/2015,684.74
5/5/2015,672.91
5/6/2015,675.03
5/7/2015,677.48
5/8/2015,686.13
5/11/2015,678.83
5/12/2015,678.97
5/13/2015,680.36
5/14/2015,682.13
5/15/2015,689.85
5/18/2015,693.52
5/19/2015,694.58
5/20/2015,687.81
5/21/2015,691.91
5/22/2015,689.18
5/26/2015,688.43
5/27/2015,680.73
5/28/2015,679.51
5/29/2015,673.62
6/1/2015,673.36
6/2/2015,675.74
6/3/2015,681.79
6/4/2015,678.18
6/5/2015,675.5
6/8/2015,678.45
6/9/2015,676.04
6/10/2015,681.58
6/11/2015,684.84
6/12/2015,682.08
6/15/2015,674
6/16/2015,675.78
6/17/2015,673.33
6/18/2015,684.23
6/19/2015,681.67
6/22/2015,681.5
6/23/2015,685.54
6/24/2015,679.64
6/25/2015,680.31
6/26/2015,677.47
6/29/2015,663.16
6/30/2015,666.9
7/1/2015,673.14
7/2/2015,671.69
7/6/2015,675.07
7/7/2015,680.74
7/8/2015,668.19
7/9/2015,670.36
7/10/2015,682.3
7/13/2015,685.32
7/14/2015,676.46
7/15/2015,680.78
7/16/2015,680.72
7/17/2015,677.13
7/20/2015,676.05
7/21/2015,671.7
7/22/2015,677.32
7/23/2015,681.29
7/24/2015,675.25
7/27/2015,674.37
7/28/2015,687.14
7/29/2015,692.68
7/30/2015,695.03
7/31/2015,700.94
8/3/2015,696.96
8/4/2015,702.78
8/5/2015,711.69
8/6/2015,697.11
8/7/2015,704.4
8/10/2015,709.47
8/11/2015,714.21
8/12/2015,721.14
8/13/2015,739.07
8/14/2015,741.27
8/17/2015,743.18
8/18/2015,746.2
8/19/2015,750.13
8/20/2015,738.29
8/21/2015,700.92
8/24/2015,684.99
8/25/2015,687.93
8/26/2015,706.25
8/27/2015,724.78
8/28/2015,726.39
8/31/2015,715.99
9/1/2015,714.37
9/2/2015,730.72
9/3/2015,729.81
9/4/2015,717.7
9/8/2015,732.91
9/9/2015,721
9/10/2015,720.93
9/11/2015,727.44
9/14/2015,719.93
9/15/2015,729.44
9/16/2015,732.72
9/17/2015,734.62
9/18/2015,724.99
9/21/2015,728.4
9/22/2015,728
9/23/2015,746.23
9/24/2015,746.53
9/25/2015,753.48
9/28/2015,730.8
9/29/2015,724.72
9/30/2015,723.83
10/1/2015,736.35
10/2/2015,740.78
10/5/2015,747.28
10/6/2015,744.62
10/7/2015,736
10/8/2015,735.31
10/9/2015,736.92
10/12/2015,744.06
10/13/2015,740
10/14/2015,729.38
10/15/2015,737.43
10/16/2015,739.82
10/19/2015,744.02
10/20/2015,745.94
10/21/2015,745.29
10/22/2015,761.59
10/23/2015,762.24
10/26/2015,768.07
10/27/2015,763.26
10/28/2015,778.06
10/29/2015,783.23
10/30/2015,784.41
11/2/2015,785.26
11/3/2015,791.49
11/4/2015,788.75
11/5/2015,795.39
11/6/2015,797.29
11/9/2015,783.48
11/10/2015,789.65
11/11/2015,787.28
11/12/2015,775.21
11/13/2015,755.25
11/16/2015,775.54
11/17/2015,773
11/18/2015,783.35
11/19/2015,779.06
11/20/2015,783.82
11/23/2015,781.45
11/24/2015,779.66
11/25/2015,786.09
11/27/2015,785.96
11/30/2015,783.77
12/1/2015,779.24
12/2/2015,769.13
12/3/2015,757.37
12/4/2015,760.99
12/7/2015,752.17
12/8/2015,796.09
12/9/2015,783.81
12/10/2015,777.69
12/11/2015,755.88
12/14/2015,760.5
12/15/2015,761.3
12/16/2015,764.69
12/17/2015,755.31
12/18/2015,741.88
12/21/2015,742.95
12/22/2015,744.82
12/23/2015,744.35
12/24/2015,740.56
12/28/2015,741.87
12/29/2015,749.18
12/30/2015,750.17
12/31/2015,741.91
1/4/2016,735.48
1/5/2016,738.86
1/6/2016,729.2
1/7/2016,735.96
1/8/2016,712.06
1/11/2016,718.69
1/12/2016,728.99
1/13/2016,704.2
1/14/2016,712.61
1/15/2016,704.74
1/19/2016,715.71
1/20/2016,713.66
1/21/2016,717.73
1/22/2016,728.32
1/25/2016,728.52
1/26/2016,743.59
1/27/2016,744.29
1/28/2016,747.55
1/29/2016,767.39
2/1/2016,768.55
2/2/2016,763.6
2/3/2016,751.9
2/4/2016,747.87
2/5/2016,727.35
2/8/2016,695.46
2/9/2016,697.58
2/10/2016,697.17
2/11/2016,712.75
2/12/2016,729.62
2/16/2016,757.69
2/17/2016,754.18
2/18/2016,748.51
2/19/2016,759.91
2/22/2016,764.9
2/23/2016,764.28
2/24/2016,777.83
2/25/2016,785.15
2/26/2016,781.64
2/29/2016,774.57
3/1/2016,790.56
3/2/2016,780.89
3/3/2016,782.49
3/4/2016,777.62
3/7/2016,770.95
3/8/2016,765.05
3/9/2016,776.29
3/10/2016,788.36
3/11/2016,797.02
3/14/2016,796.61
3/15/2016,793.87
3/16/2016,792.52
3/17/2016,784.71
3/18/2016,780.21
3/21/2016,786.58
3/22/2016,785.99
3/23/2016,805.29
3/24/2016,803.06
3/28/2016,799.79
3/29/2016,798.04
3/30/2016,802.52
3/31/2016,796.69
4/1/2016,805.4
4/4/2016,792.95
4/5/2016,787.6
4/6/2016,788.74
4/7/2016,785.13
4/8/2016,783.93
4/11/2016,773.88
4/12/2016,777.04
4/13/2016,777.45
4/14/2016,778.14
4/15/2016,779.78
4/18/2016,783.22
4/19/2016,777.43
4/20/2016,777.05
4/21/2016,766.55
4/22/2016,771.07
4/25/2016,774.65
4/26/2016,778.79
4/27/2016,780.27
4/28/2016,767.47
4/29/2016,765.23
5/2/2016,774.98
5/3/2016,784.58
5/4/2016,785.42
5/5/2016,774.04
5/6/2016,776.21
5/9/2016,783.72
5/10/2016,788.8
5/11/2016,769.29
5/12/2016,780.81
5/13/2016,769.44
5/16/2016,779.13
5/17/2016,761.38
5/18/2016,760.86
5/19/2016,756.52
5/20/2016,761.56
5/23/2016,742.08
5/24/2016,760.42
5/25/2016,767.63
5/26/2016,767.38
5/27/2016,765.75
5/31/2016,762.2
6/1/2016,760.75
6/2/2016,768.59
6/3/2016,761.31
6/6/2016,756.12
6/7/2016,760.84
6/8/2016,760.58
6/9/2016,760.07
6/10/2016,754.15
6/13/2016,751.14
6/14/2016,748.38
6/15/2016,747.69
6/16/2016,751.31
6/17/2016,745.83
6/20/2016,752.06
6/21/2016,748.74
6/22/2016,756.3
6/23/2016,762.77
6/24/2016,769.92
6/27/2016,767.65
6/28/2016,790.46
6/29/2016,792.82
6/30/2016,793.84
7/1/2016,798.72
7/5/2016,803.36
7/6/2016,805.56
7/7/2016,799.66
7/8/2016,815.02
7/11/2016,809.72
7/12/2016,801.08
7/13/2016,801.31
7/14/2016,805.18
7/15/2016,799.14
7/18/2016,796.38
7/19/2016,795.66
7/20/2016,800.04
7/21/2016,792.63
7/22/2016,794.53
7/25/2016,798.46
7/26/2016,800.44
7/27/2016,790.32
7/28/2016,815.98
7/29/2016,813.97
8/1/2016,811.78
8/2/2016,802.53
8/3/2016,804.91
8/4/2016,808.24
8/5/2016,806.29
8/8/2016,801.26
8/9/2016,798
8/10/2016,803.45
8/11/2016,801.24
8/12/2016,795.86
8/15/2016,794.36
8/16/2016,789.54
8/17/2016,786.26
8/18/2016,788.36
8/19/2016,793.9
8/22/2016,790.67
8/23/2016,788.88
8/24/2016,777.12
8/25/2016,773.05
8/26/2016,753.47
8/29/2016,750.85
8/30/2016,741.86
8/31/2016,741.8
9/1/2016,744.77
9/2/2016,739.73
9/6/2016,737.26
9/7/2016,732.12
9/8/2016,729.38
9/9/2016,722.44
9/12/2016,740.38
9/13/2016,744.15
9/14/2016,739.21
9/15/2016,739.11
9/16/2016,735.52
9/19/2016,746.35
9/20/2016,744.06
9/21/2016,751.45
9/22/2016,748.23
9/23/2016,744.85
9/26/2016,758.88
9/27/2016,779.61
9/28/2016,767.15
9/29/2016,765.76
9/30/2016,768.34
10/3/2016,760.71
10/4/2016,758.54
10/5/2016,759.44
10/6/2016,761.93
10/7/2016,760.34
10/10/2016,764.44
10/11/2016,760.61
10/12/2016,762.22
10/13/2016,767.86
10/14/2016,763.51
10/17/2016,754.95
10/18/2016,753.8
10/19/2016,750.44
10/20/2016,746.27
10/21/2016,746.98
10/24/2016,752.94
10/25/2016,750.39
10/26/2016,751.56
10/27/2016,726.37
10/28/2016,735.37
10/31/2016,742.16
11/1/2016,734.45
11/2/2016,738.03
11/3/2016,738.87
11/4/2016,731.65
11/7/2016,732.87
11/8/2016,731.88
11/9/2016,740.85
11/10/2016,746.28
11/11/2016,750.35
11/14/2016,729.36
11/15/2016,744.8
11/16/2016,751.95
11/17/2016,773.12
11/18/2016,755.24
11/21/2016,777.9
11/22/2016,793.79
11/23/2016,798.05
11/25/2016,797.96
11/28/2016,793.9
11/29/2016,790.24
11/30/2016,783.18
12/1/2016,780.76
12/2/2016,783.74
12/5/2016,776.42
12/6/2016,779.81
12/7/2016,809.87
12/8/2016,807.71
12/9/2016,803.1
12/12/2016,802.37
12/13/2016,803
12/14/2016,788.96
12/15/2016,795.57
12/16/2016,794.72
12/19/2016,798.69
12/20/2016,807.32
12/21/2016,803.62
12/22/2016,799.61
12/23/2016,795.82
12/27/2016,803.57
12/28/2016,795.89
12/29/2016,798.49
12/30/2016,789.79
1/3/2017,791.46
1/4/2017,793.04
1/5/2017,792
1/6/2017,792.91
1/9/2017,790.34
1/10/2017,793.68
1/11/2017,792
1/12/2017,790.27
1/13/2017,779.81
1/17/2017,782.29
1/18/2017,778.3
1/19/2017,769.9
1/20/2017,770.02
1/23/2017,739.35
1/24/2017,738.43
1/25/2017,735
1/26/2017,729.89
1/27/2017,730
1/30/2017,724.41
1/31/2017,724.98
2/1/2017,714.99
2/2/2017,725.43
2/3/2017,724.72
2/6/2017,720.49
2/7/2017,721.66
2/8/2017,741.06
2/9/2017,745.94
2/10/2017,740.65
2/13/2017,736.09
2/14/2017,735.79
2/15/2017,739.5
2/16/2017,737.36
2/17/2017,741.05
2/21/2017,740.66
2/22/2017,735.33
2/23/2017,727.22
2/24/2017,732.75
2/27/2017,740.85
2/28/2017,736.55
3/1/2017,738.97
3/2/2017,733.53
3/3/2017,725.24
3/6/2017,723.91
3/7/2017,712.72
3/8/2017,717.67
3/9/2017,715.93
3/10/2017,717.03
3/13/2017,728.55
3/14/2017,728.99
3/15/2017,716.29
3/16/2017,721.85
3/17/2017,730.77
3/20/2017,729.79
3/21/2017,725.21
3/22/2017,725.35
3/23/2017,725.5
3/24/2017,721.16
3/27/2017,714.16
3/28/2017,716.99
3/29/2017,722.46
3/30/2017,719.08
3/31/2017,723.05
4/3/2017,700.69
4/4/2017,696.67
4/5/2017,703.03
4/6/2017,702.29
4/7/2017,700.44
4/10/2017,703.64
4/11/2017,700.59
4/12/2017,693.34
4/13/2017,688.46
4/17/2017,687.61
4/18/2017,689.07
4/19/2017,697.57
4/20/2017,706.3
4/21/2017,707.79
4/24/2017,722.45
4/25/2017,712.06
4/26/2017,715.12
4/27/2017,703.9
4/28/2017,692.19
5/1/2017,682.99
5/2/2017,688.94
5/3/2017,697.18
5/4/2017,704.58
5/5/2017,705.31
5/8/2017,709.98
5/9/2017,707.05
5/10/2017,698.03
5/11/2017,693.85
5/12/2017,680.72
5/15/2017,681.01
5/16/2017,669.83
5/17/2017,664.05
5/18/2017,673.79
5/19/2017,673.65
5/22/2017,659.49
5/23/2017,581.4
5/24/2017,590.99
5/25/2017,607.34
5/26/2017,615.62
5/30/2017,612.98
5/31/2017,605.92
6/1/2017,623.98
6/2/2017,621.7
6/5/2017,617.07
6/6/2017,603.88
6/7/2017,606.77
6/8/2017,598.96
6/9/2017,606.36
6/12/2017,612.02
6/13/2017,612.08
6/14/2017,608.38
6/15/2017,613.01
6/16/2017,593.81
6/19/2017,596.86
6/20/2017,585.2
6/21/2017,574.01
6/22/2017,579.63
6/23/2017,574.98
6/26/2017,579.61
6/27/2017,578.77
6/28/2017,569.02
6/29/2017,559.67
6/30/2017,570.46
7/3/2017,571.71
7/5/2017,516.83
7/6/2017,507.48
7/7/2017,501.39
7/10/2017,507.54
7/11/2017,499.57
7/12/2017,493.15
7/13/2017,506.81
7/14/2017,506.31
7/17/2017,503.66
7/18/2017,495.69
7/19/2017,493.44
7/20/2017,502.56
7/21/2017,511.46
7/24/2017,498.25
7/25/2017,511.01
7/26/2017,515.97
7/27/2017,529.01
7/28/2017,526.92
7/31/2017,539.82
8/1/2017,547.86
8/2/2017,542.89
8/3/2017,529.29
8/4/2017,536.82
8/7/2017,541.66
8/8/2017,530.97
8/9/2017,533.16
8/10/2017,525.52
8/11/2017,533.94
8/14/2017,525.32
8/15/2017,516.13
8/16/2017,524.59
8/17/2017,515.56
8/18/2017,510.19
8/21/2017,517.51
8/22/2017,519.13
8/23/2017,513.34
8/24/2017,511.63
8/25/2017,528.95
8/28/2017,525.4
8/29/2017,522.38
8/30/2017,529.53
8/31/2017,528.44
9/1/2017,538.77
9/5/2017,540
9/6/2017,540.65
9/7/2017,541.16
9/8/2017,540.51
9/11/2017,540.32
9/12/2017,551.55
9/13/2017,569.34
9/14/2017,563.56
9/15/2017,569.89
9/18/2017,563.4
9/19/2017,535.19
9/20/2017,543.58
9/21/2017,553.49
9/22/2017,574.03
9/25/2017,583.48
9/26/2017,587.13
9/27/2017,588.28
9/28/2017,587.29
9/29/2017,595.11
10/2/2017,597.62
10/3/2017,599.55
10/4/2017,595.24
10/5/2017,599.83
10/6/2017,601.49
10/9/2017,592.04
10/10/2017,587.57
10/11/2017,588.56
10/12/2017,589.75
10/13/2017,599.16
10/16/2017,598.55
10/17/2017,607.87
10/18/2017,606.31
10/19/2017,595.27
10/20/2017,590.06
10/23/2017,589
10/24/2017,585.83
10/25/2017,587.4
10/26/2017,590.89
10/27/2017,583.17
